"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","cover","state","subject","control","type"
"373","166","211.583333333333","203","807.179906542056","1847","22851","6.0253164556962","5.21951219512195","5.52337410499339","5.52285611214183","0.0227870429874648","16.0622978105597","596.524403339286","7.17316017316017","5.85017421602787","6.64635260106466","6.65730158730159","0.0500564647246059","21.638262902425","717.806080914983","none","static","06","bot","stroke"
"373","166","211.583333333333","203","807.179906542056","1847","22851","6.0253164556962","5.21951219512195","5.52337410499339","5.52285611214183","0.0227870429874648","16.0622978105597","596.524403339286","7.17316017316017","5.85017421602787","6.64635260106466","6.65730158730159","0.0500564647246059","21.638262902425","717.806080914983","none","static","06","bot","stroke"
"373","166","211.583333333333","203","807.179906542056","1847","22851","6.0253164556962","5.21951219512195","5.52337410499339","5.52285611214183","0.0227870429874648","16.0622978105597","596.524403339286","7.17316017316017","5.85017421602787","6.64635260106466","6.65730158730159","0.0500564647246059","21.638262902425","717.806080914983","none","static","06","bot","stroke"
"373","166","211.583333333333","203","807.179906542056","1847","22851","6.0253164556962","5.21951219512195","5.52337410499339","5.52285611214183","0.0227870429874648","16.0622978105597","596.524403339286","7.17316017316017","5.85017421602787","6.64635260106466","6.65730158730159","0.0500564647246059","21.638262902425","717.806080914983","none","static","06","bot","stroke"
"373","166","211.583333333333","203","807.179906542056","1847","22851","6.0253164556962","5.21951219512195","5.52337410499339","5.52285611214183","0.0227870429874648","16.0622978105597","596.524403339286","7.17316017316017","5.85017421602787","6.64635260106466","6.65730158730159","0.0500564647246059","21.638262902425","717.806080914983","none","static","06","bot","stroke"
"374","238","294.898148148148","290.5","702.167099342333","1995","31849","5.85017421602787","5.25","5.58146397040203","5.58740386614009","0.0155960452385084","12.5509614276165","602.798108803419","7.21848739495798","6.14438502673797","6.75092139834266","6.75180223285487","0.0348810592559586","16.7181461461171","729.099511021007","none","static","06","bot","tickle"
"434","249","303.833333333333","300.5","1169.39252336449","2130","32814","5.89542483660131","5.30188679245283","5.59176671816784","5.5888829476959","0.0117277353105367","12.2252365591068","603.910805562126","6.98872180451128","6.01382488479263","6.6500972976189","6.68602427747864","0.0367390680755564","14.2567481555204","718.210508142841","none","static","06","bot","tickle"
"443","258","309.712962962963","305","999.776652821045","1731","33449","5.83754512635379","5.26279863481229","5.5933466000404","5.59326542161856","0.0143943068821386","11.4235248201591","604.081432804363","7.18382352941176","6.00791556728232","6.65346785615144","6.69231259561449","0.0354997144087027","13.4524557552166","718.574528464355","none","static","06","bot","tickle"
"346","228","277.574074074074","275","493.816891658013","1776","29978","5.90833333333333","5.30491803278689","5.62996345056263","5.61933424205466","0.0156554908094071","15.1957310762495","608.036052660764","7.15172413793103","6.00609756097561","6.77698765097994","6.79010576399438","0.0318849833434885","15.7695256476092","731.914666305833","none","static","06","bot","tickle"
"346","228","277.574074074074","275","493.816891658013","1776","29978","5.90833333333333","5.30491803278689","5.62996345056263","5.61933424205466","0.0156554908094071","15.1957310762495","608.036052660764","7.15172413793103","6.00609756097561","6.77698765097994","6.79010576399438","0.0318849833434885","15.7695256476092","731.914666305833","none","static","06","bot","tickle"
"346","228","277.574074074074","275","493.816891658013","1776","29978","5.90833333333333","5.30491803278689","5.62996345056263","5.61933424205466","0.0156554908094071","15.1957310762495","608.036052660764","7.15172413793103","6.00609756097561","6.77698765097994","6.79010576399438","0.0318849833434885","15.7695256476092","731.914666305833","none","static","06","bot","tickle"
"346","228","277.574074074074","275","493.816891658013","1776","29978","5.90833333333333","5.30491803278689","5.62996345056263","5.61933424205466","0.0156554908094071","15.1957310762495","608.036052660764","7.15172413793103","6.00609756097561","6.77698765097994","6.79010576399438","0.0318849833434885","15.7695256476092","731.914666305833","none","static","06","bot","tickle"
"346","228","277.574074074074","275","493.816891658013","1776","29978","5.90833333333333","5.30491803278689","5.62996345056263","5.61933424205466","0.0156554908094071","15.1957310762495","608.036052660764","7.15172413793103","6.00609756097561","6.77698765097994","6.79010576399438","0.0318849833434885","15.7695256476092","731.914666305833","none","static","06","bot","tickle"
"764","616","701.601851851852","707","874.335323641398","1825","75773","5.1551724137931","4.83157894736842","4.98715604591987","4.98880058581551","0.00446886143262894","6.44236928308778","538.612852959346","6.96701649175412","6.6241134751773","6.81455302825936","6.82680180180181","0.00752287297269968","6.5981210023072","735.971727052011","cover","dynamic","07","bot","constant"
"748","611","670.083333333333","674.5","760.469626168224","1858","72369","5.14772727272727","4.81528662420382","5.00276907973942","5.00668527379054","0.00409827599805976","7.31723138329267","540.299060611858","7.10410557184751","6.6214953271028","6.8583116096072","6.86662562583482","0.00924797548912847","8.40235173736627","740.697653837578","cover","dynamic","07","bot","constant"
"729","633","673.87962962963","672.5","377.845188646591","1846","72779","5.16515151515152","4.82028985507246","5.01693406580573","5.0175792803683","0.00359438578246395","6.98427998164501","541.828879107019","7.05294117647059","6.66515837104072","6.86713654587072","6.85945701690889","0.00840395726418479","8.73906447790094","741.650746954038","cover","dynamic","07","bot","constant"
"731","598","680.768518518518","684","693.17021460713","2276","73523","5.2","4.89716840536513","5.04349772324442","5.04704175179423","0.00350684580638883","7.42627536091676","544.697754110398","7.11641791044776","6.7036496350365","6.92647993192724","6.93223667038417","0.00742289543882014","8.19741282546782","748.059832648142","cover","dynamic","07","bot","constant"
"731","598","680.768518518518","684","693.17021460713","2276","73523","5.2","4.89716840536513","5.04349772324442","5.04704175179423","0.00350684580638883","7.42627536091676","544.697754110398","7.11641791044776","6.7036496350365","6.92647993192724","6.93223667038417","0.00742289543882014","8.19741282546782","748.059832648142","cover","dynamic","07","bot","constant"
"731","598","680.768518518518","684","693.17021460713","2276","73523","5.2","4.89716840536513","5.04349772324442","5.04704175179423","0.00350684580638883","7.42627536091676","544.697754110398","7.11641791044776","6.7036496350365","6.92647993192724","6.93223667038417","0.00742289543882014","8.19741282546782","748.059832648142","cover","dynamic","07","bot","constant"
"731","598","680.768518518518","684","693.17021460713","2276","73523","5.2","4.89716840536513","5.04349772324442","5.04704175179423","0.00350684580638883","7.42627536091676","544.697754110398","7.11641791044776","6.7036496350365","6.92647993192724","6.93223667038417","0.00742289543882014","8.19741282546782","748.059832648142","cover","dynamic","07","bot","constant"
"731","598","680.768518518518","684","693.17021460713","2276","73523","5.2","4.89716840536513","5.04349772324442","5.04704175179423","0.00350684580638883","7.42627536091676","544.697754110398","7.11641791044776","6.7036496350365","6.92647993192724","6.93223667038417","0.00742289543882014","8.19741282546782","748.059832648142","cover","dynamic","07","bot","constant"
"316","260","288.361111111111","289","166.66277258567","1333","31143","5.72909698996656","5.06159420289855","5.38771055126642","5.37300710840315","0.0161931682450863","11.6443547185435","581.872739536774","6.96666666666667","6.42068965517241","6.65687718998064","6.65674780474438","0.0143120082254158","12.8546170416536","718.94273651791","cover","dynamic","07","bot","notouch"
"316","255","290.833333333333","290","126.626168224299","1223","31410","5.75524475524475","4.99250936329588","5.41294306200018","5.41667129634774","0.016639163665484","11.705361679669","584.59785069602","7.02649006622517","6.39273927392739","6.69514055192079","6.68218761188687","0.019605269316263","13.3029307630685","723.075179607446","cover","dynamic","07","bot","notouch"
"319","262","291.166666666667","290.5","143.03738317757","1293","31446","5.68791946308725","5.09240924092409","5.40105666586183","5.41181475349521","0.0140906084711343","11.5434404810622","583.314119913077","6.97610921501706","6.41639344262295","6.68673030886946","6.713787740939","0.0170090448176956","10.8142982895891","722.166873357901","cover","dynamic","07","bot","notouch"
"326","263","292.277777777778","291","161.884735202492","1441","31566","5.66326530612245","5.18245614035088","5.41171989625612","5.4048938866012","0.0144264683609681","13.1237001729872","584.465748795661","6.97635135135135","6.38513513513514","6.68376166970538","6.69210156387278","0.0177393018113551","14.1834954270088","721.846260328181","cover","dynamic","07","bot","notouch"
"326","263","292.277777777778","291","161.884735202492","1441","31566","5.66326530612245","5.18245614035088","5.41171989625612","5.4048938866012","0.0144264683609681","13.1237001729872","584.465748795661","6.97635135135135","6.38513513513514","6.68376166970538","6.69210156387278","0.0177393018113551","14.1834954270088","721.846260328181","cover","dynamic","07","bot","notouch"
"326","263","292.277777777778","291","161.884735202492","1441","31566","5.66326530612245","5.18245614035088","5.41171989625612","5.4048938866012","0.0144264683609681","13.1237001729872","584.465748795661","6.97635135135135","6.38513513513514","6.68376166970538","6.69210156387278","0.0177393018113551","14.1834954270088","721.846260328181","cover","dynamic","07","bot","notouch"
"326","263","292.277777777778","291","161.884735202492","1441","31566","5.66326530612245","5.18245614035088","5.41171989625612","5.4048938866012","0.0144264683609681","13.1237001729872","584.465748795661","6.97635135135135","6.38513513513514","6.68376166970538","6.69210156387278","0.0177393018113551","14.1834954270088","721.846260328181","cover","dynamic","07","bot","notouch"
"326","263","292.277777777778","291","161.884735202492","1441","31566","5.66326530612245","5.18245614035088","5.41171989625612","5.4048938866012","0.0144264683609681","13.1237001729872","584.465748795661","6.97635135135135","6.38513513513514","6.68376166970538","6.69210156387278","0.0177393018113551","14.1834954270088","721.846260328181","cover","dynamic","07","bot","notouch"
"651","228","333.527777777778","302","8628.79361370716","4349","36021","5.74912891986063","4.98723404255319","5.36676059435875","5.40265460448175","0.0280970205310007","13.3824687927457","579.610144190745","7.07951807228916","5.78594249201278","6.43405482740994","6.4418309859155","0.0639962829169894","17.5054514731328","694.877921360273","cover","dynamic","07","bot","pat"
"636","248","341.12037037037","292.5","10355.02275874","5399","36841","5.90808823529412","4.92829457364341","5.40428974874445","5.41336534613846","0.0471656283223814","14.4991387316333","583.6632928644","7.19736842105263","5.87239583333333","6.47826013568958","6.47564832384566","0.0725249503836265","18.6024543835864","699.652094654474","cover","dynamic","07","bot","pat"
